model,sample_size,seed,setting,eval_index,text,true_label,predicted_label,positive_score,raw_output
Prompt_LLM,5000,13,D1_to_D1,22,/* * @see junit.framework.TestCase#setUp() */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,23,/* Notes: This is broken. It finds public but less specific methods over non-public but more specific ones. findMostSpecficMethod() needs to be rewritten to eliminate findAccessibleMethod. We should implement the findMostSpecificMethod that uses the publicOnly flag. FindMostSpecificMethod should also operate in two passes to give standard Java assignable matches priority over extended bsh type matches. */,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,24,"// Just a note: StarTeam has a status for NEW which implies // that there is an item on your local machine that is not // in the repository. These are the items that show up as // NOT IN VIEW in the Starteam GUI. // One would think that we would want to perhaps checkin the // NEW items (not in all cases! - Steve Cohen 15 Dec 2001) // Unfortunately, the sdk doesn't really work, and we can't // actually see anything with a status of NEW. That is why // we can just check out everything here without worrying // about losing anything.",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,25,/* * Internal class for handling key events during editing * of both JTextField and JTextArea. */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,26,// ignored,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,27,// TODO: This is well-formedness rule from UML1.4.2 // 4.5.3.20 [1] A root cannot have any Generalizations. // self.isRoot implies self.generalization->isEmpty,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,28,// Time and Date Functions ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,29,// Close the ResultSet,0,0,,"```python
# No Python code provided"
Prompt_LLM,5000,13,D1_to_D1,30,"/** Create a new panel for the given step. For example, When the * given step is 1, create the first step of the wizard. <p> * * TODO: It might be convient to make a reusable * subclass of Wizard that shows all textual steps to guide the * user without any automation. Such a Wizard could be easily * authored, stored in an XML file, and efficiently presented by * reusing a single panel with a single JTextArea. * * @param newStep the number of the step to make a panel for. * @return a new panel for the given step */",1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,31,// i18n[SchemaPropertiesController.cacheDeleted=Deleted {0}],0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,32,// not needed,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,33,//}}},0,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,34,// Span across two columns,0,0,,"```python
# The provided Python code"
Prompt_LLM,5000,13,D1_to_D1,35,"/** * <p>Determines if the FigEdge is currently connected to the correct * FigNodes, if not the edges is the correct FigNodes set and the edge * rerouted. * <p>Typically this is used when a user has amended from the property * panel a relationship from one model element to another and the graph * needs to react to that change. * <p>e.g. if the participant of an association end is changed. * <p>Calls a helper method (layoutThisToSelf) to avoid this edge * disappearing if the new source and dest are the same node. * * TODO: This method is called far too frequently. It should only be called * when a specific event is received. It seems to be currently called whenever * any event is received from the owner. * * @return boolean whether or not the update was sucessful */",1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,36,// create EmptyBorder between components and dialog-frame,0,0,,"```python
# No specific Python code"
Prompt_LLM,5000,13,D1_to_D1,37,// If found cache the full name in the BshClassManager,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,38,/* * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren( * java.lang.Object) */,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,39,// $NON-NLS-1$,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,40,"/* * TODO: As currently implemented, this expects a list of * MultiplicityRanges. Is this an interface change from the NSUML * implementation? I suspect it used to accept a list of Integers. - tfm * * @see org.argouml.model.DataTypesFactory#createMultiplicity(java.util.List) */",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,41,// we later use this to compute a relative ranking,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,42,// provider is not available,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,43,// implement the recursion for getClassImpl(),1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,44,//{{{ MultiFileActionHandler class,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,45,// TODO: what is this for?,1,0,,"```python
# The comment ""TODO"
Prompt_LLM,5000,13,D1_to_D1,46,/* (non-Javadoc) * @see net.javaprog.ui.wizard.AbstractStep#createComponent() */,0,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,13,D1_to_D1,47,//{{{ ListHandler class,0,0,,"```python
""NON_SATD"
Prompt_LLM,5000,13,D1_to_D1,48,// Only allow one load,0,0,,"```python
# No specific Python code"
Prompt_LLM,5000,13,D1_to_D1,49,// kjc don't have bootclasspath option.,0,0,,"```python
# Define the function to"
Prompt_LLM,5000,13,D1_to_D1,50,"/** * Abstract action to trigger creation of a new diagram. <p> * * ArgoUML shall never create a diagram for a read-only modelelement. * <p> * TODO: Bobs says, can we merge ActionAddDiagram with this class? * * @author michiel */",1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,51,// not implemented yet,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,52,/** * TODO: This functionality is in the worn place. We should be able to * call setVisible on the compartment itself and then this class should * react to that event. * Improvements will follow in later releases. * Hence this method should not be considered stable for module developers. * @param compartment the compartment to be changed * @param isVisible true if the attribute compartment is visible */,1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,53,/* * @see org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(java.lang.Object) */,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,54,/* end class ActionSrcMultOneToMany */,0,0,,"```python
""NON_SATD"
Prompt_LLM,5000,13,D1_to_D1,55,// TODO check this,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,56,// notify observers (sorting state submenu),0,0,,"```python
# The final label based"
Prompt_LLM,5000,13,D1_to_D1,57,// FIXME: How much more obtuse can this be? // Heredoc already parsed this and saved string...Do not parse..just return,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,58,// try to use the DB default value,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,59,// TODO: don't require pop,1,0,,"```python
# The provided Python code"
Prompt_LLM,5000,13,D1_to_D1,60,// TODO: fix parser exception,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,61,// Just get the stream from the URL. //,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,62,/** * forwards this event to the tree model. * * @param element the modelelement to be changed * * TODO: This shouldn't be public. Components desiring to * inform the Explorer of changes should send events. */,1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,63,"// i18n[HibernateConfigController.ReallyRemoveConfig=Are you sure you want to delete configuration ""{0}"".]",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,64,"// {min,max}",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,65,//++ These are JMX file attribute names and must not be changed // $NON-NLS-1$,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,66,// This may not actually make any difference at present (the code // behind addTrigger needs more work).,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,67,//{{{ getMinimumSize() method,0,0,,"```python
# No specific Python code"
Prompt_LLM,5000,13,D1_to_D1,68,/* * (non-Javadoc) * @see net.sourceforge.squirrel_sql.plugins.dataimport.importer.IFileImporter#next() */,0,0,,"**SATD**

Explanation: The comment"
Prompt_LLM,5000,13,D1_to_D1,69,// drag and drop support // I'd just move the code to // JEditTextArea but it // depends on JDK 1.4 APIs,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,70,//}}},0,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,71,// TODO: Remove listeners for add/remove events,1,0,,"```python
# The comment ""TODO"
Prompt_LLM,5000,13,D1_to_D1,72,// ignore (probably H2 not in the classpath),0,0,,"```python
# The provided Python code"
Prompt_LLM,5000,13,D1_to_D1,73,// TODO: maybe separate name,1,0,,"```python
NON_SATD"
Prompt_LLM,5000,13,D1_to_D1,74,// we have an edge (the UML modelelement!),0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,75,// Ignored,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,76,// Assume the class isn't available.,0,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,13,D1_to_D1,77,// not needed,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,78,// i18n[codeCompletion.prefixConfig=Configure function completion for function name prefixes:],0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,79,// I know it's bad to create object. better idea?,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,80,"// we should be able to find the comma because the range for enum constants includes all preceding comments up to the previous constant // if TargetSourceRangeComputer of ASTRewrite changes, this logic should change to skip comments // see org.eclipse.emf.codegen.merge.java.facade.ast.CommentAwareSourceRangeComputer#getEnumConstantSourceRange(ASTNode)",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,81,// verify the size of the list,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,82,"// SampleEvent is not passed JMeterVariables, because they don't make sense for Proxy Recording // TODO - is this the correct threadgroup name?",1,0,,"```python
# No Python code needed"
Prompt_LLM,5000,13,D1_to_D1,83,/* Do nothing */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,84,"// three general cases we check here as to whether to render a physical SQL join: // 1) is our parent a DotNode as well? If so, our property reference is // being further de-referenced... // 2) is this a DML statement // 3) we were asked to generate any needed joins (generateJoins==true) *OR* // we are currently processing a select or from clause // (an additional check is the REGRESSION_STYLE_JOIN_SUPPRESSION check solely intended for the test suite) // // The REGRESSION_STYLE_JOIN_SUPPRESSION is an additional check // intended solely for use within the test suite. This forces the // implicit join resolution to behave more like the classic parser. // The underlying issue is that classic translator is simply wrong // about its decisions on whether or not to render an implicit join // into a physical SQL join in a lot of cases. The piece it generally // tends to miss is that INNER joins effect the results by further // restricting the data set! A particular manifestation of this is // the fact that the classic translator will skip the physical join // for ToOne implicit joins *if the query is shallow*; the result // being that Query.list() and Query.iterate() could return // different number of results!",1,1,,"SATD
```python
def classify"
Prompt_LLM,5000,13,D1_to_D1,85,// user:password@host:/path notation,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,86,// TODO: Placeholder implementation until support for tracking on // a per-project basis is implemented,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,87,/* * (non-Javadoc) * * @see org.eclipse.emf.ecore.util.ExtendedMetaData#getName(org.eclipse.emf.ecore.EStructuralFeature) */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,88,// TODO: an alternative is to check if the owner has changed; if it hasn't then // get the ID from collection.getOwner(),1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,89,// TODO: 1.9 rb_enc_symname_p,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,90,// Find our Initial State,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,91,// TODO: find a way to avoid the cost of creating a String here -- // probably a new PatternMatcherInput working on a byte[] would do // better.,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,92,/* BufferedImage image = */,0,0,,"```python
NON_SATD"
Prompt_LLM,5000,13,D1_to_D1,93,"/** * Parse the XML declaration. * <pre> * [25] XMLDecl ::= '&lt;?xml' VersionInfo EncodingDecl? SDDecl? S? '?&gt;' * [26] VersionInfo ::= S 'version' Eq ('""1.0""' | ""'1.0'"") * [33] SDDecl ::= S 'standalone' Eq ""'"" ('yes' | 'no') ""'"" * | S 'standalone' Eq '""' (""yes"" | ""no"") '""' * [78] EncodingDecl ::= S 'encoding' Eq QEncoding * </pre> * <p>([80] to [82] are also significant.) * <p>(The <code>&lt;?xml</code> and whitespace have already been read.) * <p>TODO: validate value of standalone. * @see #parseTextDecl * @see #checkEncoding */",1,0,,"NON_SATD

Explanation:
This"
Prompt_LLM,5000,13,D1_to_D1,94,"// TODO: do we need to implement any kind of connection pooling? // If so, which connections should be shared? // Should threads share connections to the same destination? // What about cross-thread sharing?",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,95,//{{{ UnixWorkaround class,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,96,// FIXME: use other fields too,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,97,// tick mark stroke...,0,0,,"```python
# This function calculates the"
Prompt_LLM,5000,13,D1_to_D1,98,// TODO: this method is not present in MRI!,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,99,"// If the from element represents a JOIN_FRAGMENT and it is // a theta-style join, convert its type from JOIN_FRAGMENT // to FROM_FRAGMENT",0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,100,// are there any java files in this directory?,0,0,,"```python
# This is a placeholder"
Prompt_LLM,5000,13,D1_to_D1,101,"/** * Compute the border point of the ellipse that is on the edge * between the stored upper left corner and the given parameter.<p> * * TODO: Once we are at GEF version 0.13.1M4, this method * and in fact the whole class can be * removed, since it was taken over by GEF in revision 1279. * * @param anotherPt The remote point to which an edge is drawn. * * @return The connection point on the boundary of the * ellipse. */",1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,102,"// todo : need map? the prob is a proper key, right?",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,103,"// add message ""0.eml"" as inputstream to folder",0,0,,"```python
# The provided Python code"
Prompt_LLM,5000,13,D1_to_D1,104,// otherwise proxy String fields may be null,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,105,// TODO: Try reusing the same set on every recursion,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,106,"/** * Parse an element-content model. * [42] elements ::= (choice | seq) ('?' | '*' | '+')? * [44] cps ::= S? %cp S? * [45] choice ::= '(' S? %ctokplus (S? '|' S? %ctoks)* S? ')' * [46] ctokplus ::= cps ('|' cps)+ * [47] ctoks ::= cps ('|' cps)* * [48] seq ::= '(' S? %stoks (S? ',' S? %stoks)* S? ')' * [49] stoks ::= cps (',' cps)* * *NOTE: the opening '(' and S have already been read. * *TODO: go over parameter entity boundaries more carefully. */",1,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,107,//TODO: would be nice to handle proxy classes elegantly!,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,108,// mark all messages as expunged,0,0,,"```python
# Solution to determine if"
Prompt_LLM,5000,13,D1_to_D1,109,// TODO: add serialization support for images,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,110,// TODO: don't require pop,1,0,,"```python
# The provided Python code"
Prompt_LLM,5000,13,D1_to_D1,111,"// using IOChannel may not be the most performant way, but it's easy.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,112,// TODO: complete this implementation - tfm,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,113,/* * @see org.argouml.uml.diagram.ui.UMLDiagram#relocate(java.lang.Object) */,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,114,// get the right object from the list ... would it be easier to just call getEntity() ??,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,115,// TODO: We should assert this never happens before removing // panels should control their own listeners,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,116,// TODO: anything threads attached to original fd are notified of the close... // see rb_thread_fd_close,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,117,// not needed,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,118,// different only by type - same name,0,0,,"```python
# No specific Python code"
Prompt_LLM,5000,13,D1_to_D1,119,//TODO: proxies!,1,0,,"```python
# TODO: proxies!"
Prompt_LLM,5000,13,D1_to_D1,120,// we don't want duplicate // entries in the kill ring,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,121,// TODO: Move to GEF,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,122,// FIXME: not very efficient,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,123,/* Build and populate an instance of the ejbc utility */,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,124,// TODO work out how to search the XML pane,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,125,// Stop action notifications while we shuffle this around:,0,0,,"```python
# Solution to the problem"
Prompt_LLM,5000,13,D1_to_D1,126,// Fill 4 of value (byte) -87 // Fill 7 of value (byte) 33 // Fill 2 of value (byte) -87 // Fill 7 of value (byte) 33,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,127,// not needed,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,128,// Perhaps something like the following would work instead // Rectangle drawingArea = // Globals.curEditor().getJComponent().getVisibleRect();,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,129,// i.e. does keytool support -gencert and -ext ?,0,0,,"```python
# The provided Python code"
Prompt_LLM,5000,13,D1_to_D1,130,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,131,// Struct methods,0,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,13,D1_to_D1,132,"// TODO: fix layout to look good, even if there's not enough information provided",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,133,// first non_underscore char must be digit,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,134,// type value,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,135,// retrieve the actual search result data,0,0,,"```python
# The provided Python code"
Prompt_LLM,5000,13,D1_to_D1,136,// NOOP,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,137,//set upperLeft point // x is minor,0,0,,"```python
# No specific Python code"
Prompt_LLM,5000,13,D1_to_D1,138,/* Testing: Add a parameter to an operation on an Interface. * Does the Interface Fig adapt its width? */,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,139,"// new WSDLHelper(""http://services.bio.ifi.lmu.de:1046/prothesaurus/services/BiologicalNameService?wsdl"");",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,140,"// a file, not in the root // since the jar may be one without directory // entries, add the parent dir of this file as // well.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,141,"// todo : currently expects that the individual with expressions apply to the same sql table join. // This may not be the case for joined-subclass where the property values // might be coming from different tables in the joined hierarchy. At some // point we should expand this to support that capability. However, that has // some difficulties: // 1) the biggest is how to handle ORs when the individual comparisons are // linked to different sql joins. // 2) here we would need to track each comparison individually, along with // the join alias to which it applies and then pass that information // back to the FromElement so it can pass it along to the JoinSequence",1,1,,"SATD
```python
def classify"
Prompt_LLM,5000,13,D1_to_D1,142,// FIXME: need a locale as well as a timezone,1,0,,"```python
# The comment ""FIXME"
Prompt_LLM,5000,13,D1_to_D1,143,"// TODO: We can choose between something which matches UML 1.4 in name // or something that matches in functionality. We've chosen // functionality for now, but this will create a name conflict during // the migration process. - tfm",1,0,,"NON_SATD
To determine whether"
Prompt_LLM,5000,13,D1_to_D1,144,//TODO: used to be exprNoParens! was this needed?,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,145,"// c.gridy = 0; // c.gridx = 4; // JLabel threeLabel = new JLabel(""asd""); // gb.setConstraints(threeLabel, c); // _mainPanel.add(threeLabel);",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,146,//}}},0,0,,"**NON_SATD**

Explanation:"
Prompt_LLM,5000,13,D1_to_D1,147,//$NON-NLS-1$,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,148,// Find the pattern between padIdxStart & padIdxTmp in str between // strIdxStart & strIdxEnd,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,149,// TODO: Any Namespace can contain other elements. Why don't we allow // this? - tfm,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,150,// TODO: Need UML 2.x equivalent,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,151,// TODO: Mark diagram/project as dirty?,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,152,// negativeArrowVisible;,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,153,// TODO : currently we really do not handle ValueInclusion.PARTIAL... // ValueInclusion.PARTIAL would indicate parts of a component need to // be included in the select; currently we then just render the entire // component into the select clause in that case.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,154,// can't render anything without axes,0,0,,"```python
# The comment ""can"
Prompt_LLM,5000,13,D1_to_D1,155,// i18n[oracle.displayOptions=Display database options],0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,156,/* Note: which of these things should be checked at parse time vs. run time? */,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,157,/* * We don't want to store any cookies in the generated test plan */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,158,// The content outline is just a tree. //,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,159,//TODO:refactor + make this method private,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D1,160,// TODO: must override in RubyModule to pick up constants,1,0,,"```python
def classify_comment(comment)"
Prompt_LLM,5000,13,D1_to_D1,161,// defer argument checking...,1,0,,"```python
def classify_comment(comment:"
Prompt_LLM,5000,13,D1_to_D1,162,/* * Internal class for handling key events during editing of both JTextField * and JTextArea. */,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,163,// TODO: don't require pop,1,0,,"```python
# The provided Python code"
Prompt_LLM,5000,13,D1_to_D1,164,// TODO: Taken from FigClassifierBoxWithAttribute to handle events // on an attribute. All this event handling should eventually be moved // to the compartment Fig for attributes,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,165,// TODO: gone in UML 2.1,1,0,,"```python
# The provided Python code"
Prompt_LLM,5000,13,D1_to_D1,166,// TODO: Remove the casting to DiagramFactoryInterface2 // as soon as DiagramFactoryInterface is removed.,1,0,,"```python
# The comment indicates that"
Prompt_LLM,5000,13,D1_to_D1,167,// TODO: This creates a dependency on the Critics subsystem. // We need a generic way for modules (including our internal // subsystems) to request addition of actions to the popup // menu. - tfm 20080430,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D1,168,"// if current char is comma, insert line break after it // // we should be able to find the comma because the range for enum constants includes all trailing comments up to the separator // if TargetSourceRangeComputer of ASTRewrite changes, this logic should change to skip comments // see org.eclipse.emf.codegen.merge.java.facade.ast.CommentAwareSourceRangeComputer#getEnumConstantSourceRange(ASTNode)",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D1,169,// drawCloseTicks,0,0,,"```python
# No Python code provided"
