model,sample_size,seed,setting,eval_index,text,true_label,predicted_label,positive_score,raw_output
Prompt_LLM,5000,13,D1_to_D2,14,"Sorry, I filed this issue by mistake. From: 05:21:43 memcheck_analyze.py [ERROR] FAIL! There were 1 errors: 05:21:43 memcheck_analyze.py [ERROR] Command: --no-first-run --test-type=ui --noerrdialogs --enable-logging Leak_DefinitelyLost 538 (272 direct, 266 indirect) bytes in 1 blocks are definitely lost in loss record 7,206 of 7,544 operator new(unsigned int) SavePackage::Init() const&, FilePath const&, FilePath const&, FilePath const&, int, bool*) void void FilePath const&, FilePath const&, int, bool*), int, FilePath, FilePath, int, bool bool FilePath, FilePath, int const&) const&) const&) (anonymous const&) ChromeMain main Suppression (error { Memcheck:Leak fun:_Znw* } It seems r60034 adds so the DownloadManager class can own DownloadItem instances. Nevertheless, this function is not called from anywhere and we are leaking DownloadItem instances? Regards,",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,15,11600: Websessions should be aligned across nodes in a multi-site scenario,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,16,Repaired in THRIFT-3008,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,17,10768: Unable to override as libModule,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D2,18,"Updated patch after running with a couple different configurations. Hopefully I'll get to run on a larger memory machine tomorrow. I have a couple more things to expose as configuration and I'd like to get it to the point where it can automatically determine the amount of data to write based on different cache:data ratios. I also tried running multiple concurrent the cache consumers, but saw warnings about double-storing blocks. Will investigate that further before adding. how much RAM do your test machines have?",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,19,Let HBase thrift2 support,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,20,"camel-cxf and camel-mail are the popular components in camel, so we need add some OSGi integration test for them.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,21,I found an issue with the previous patch. Fixes and more tests attached in second patch.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,22,Same as #4433?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,23,"ABFS has been retrying on since it previewed because our understanding is that this exception is thrown for transient name resolution failures. Our retry policy last longer than the typical DNS TTL (or negative cache) of 5 minutes, so the driver could recover and enable a long running task to complete successfully. WASB also retries for these. I expect ADL retries too, although have not confirmed. Mostly we do this for status quo, I mean, it is less likely to cause a regression if we keep the current behavior. With that said, if you have evidence this is a bad design, we should change it. I see that we do the opposite for S3, but I don't know what led to that decision nor do I have a good sense for the behavior in the wild, so I don't know what's best. Certainly retrying is not going to increase the recovery time on the node in question.",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,13,D1_to_D2,24,"7252: [New Tab] page, the underline of linked text should be under all text",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,25,"patch v1. , can you take a look?",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,26,"I agree with your comments. The amount of data cached by the receiving size of the TCP connection could possibly depend on the latency of transfer and the amount of memory available to the sender and received. By default, the TCP sending window size is usually 128KB and receiving windows size is 4MB. I propose that I change the above patch to trigger the optmization only if the skip length is <= 128KB.",0,0,,"NON_SATD

Explanation: This"
Prompt_LLM,5000,13,D1_to_D2,27,", Hmmm.. it is not HA for some operations (create / rollover / delete) most other operations including get / encrypt / decrypt, they should be (since the keys are actually cached by KMS.. and EDEKs generated by 1 KMS can be decrypted by the other.. if the EZ key version is in cache). But yes, i agree, there is no replica stored anywhere.. so for catastrophic failures where the backing KMS does not come up, you lose data. I would expect an enterprise deployment to use a more robust production quality key store for which you can easily write a KeyProvider and use it as a backing key store. But yes, we dont ship one with hadoop.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,28,"so it turns out as one of my coworkers worked out, they appear to just not have updated the project file with the new source files and as you saw, they removed thrift.cpp and obviously never got around to updating the windows project file or they would have seen it fail trying to compile a file that's gone. So you just have to add the missing cpp files to the project file then it will build again.",0,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,13,D1_to_D2,29,This seems to be a huge change. I'm going to have to add more issues to track this. I'm going to start with: 1) Replace internal uses of signatures with byte[] and String tableNames to use the TableName equivalents. 2) Replace uses of HTableInterface with Table 3) Change all uses of HTable constructors to use the constructors with Connections rather than Configuration.,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,30,Improve javadoc for AsyncAdmin and cleanup warnings for the implementation classes,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,31,89031: add to bookmark,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,32,"I've personally wasted over an hour to figure out that option has to be explicitly disabled before it skips running autoconf/automake (in create-configure part). The older approach was bad for someone who did a git checkout and ran a build without paying attention to the docs about native library compatibility. I'd say the optimizations (i.e non-core features) can be skipped over for a clean build on platforms where the code won't compile / isn't supported. Every single attempt to build on a Mac would result in a failed compilation, until someone discovers the -Dcompile.native option. Clean builds on ""ant compile"" should be encouraged (on any platform) without RTFMing for a -D option. Of course on platforms where the native code is indeed supported, it would error out if say, JNI headers can't be found.",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,13,D1_to_D2,33,Simple patch. Pls review pom changes.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,34,"1. Open reply dialog box 2. Start typing a reviewer or cc 3. Wait for autocomplete to show up 4. Completely delete typed text 5. Wait Autocomplete suggestions should go away, since there's no longer any text for them to be suggesting from The suggestions remain. If you press <tab Video:",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,35,"[DOCS] Description of ""shuffle"" hint does not mention changes in IMPALA-3930",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,36,18302: uTorrent WebUI hangs when restoring session,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,37,Can you check that nothing is using port 22000?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,38,Thanks for the clarification. I am moving it out of 2.9 based on your timeline.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,39,removes dsa host keys.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,40,The Configuration parameter is not used in the authorize() function. It can be removed and callers can be updated. Attaching the simple patch which removes the unused _conf_ parameter and updates the callers. The ProxyUsers is defined as a private audience and so there shouldn't be any external callers.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,41,"1. Bring up a side-by-side diff view. 2. Use 'n' for jumping to the next diff chunk. 3. Do a search using the build-in search. 4. Press 'n' for getting to the next search match. 5. Now try to do a diff chunk jump using 'n' again... I'd like to get out of search mode using Esc or similar, so that I can go back to jumping between diff chunks again. Either that, or I'd like another keyboard shortcut for 'next diff chunk'.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,42,"This is my first time using polygerrit, so maybe this is normal and I'm not used to it. When going to an issue like , the page seems to reflow a lot while loading. For a concrete example, the buttons on the side ""stack up"" over what seems to be about a quarter of a second. It appears that the original page only has a few of the buttons, but more are added as the state of the issue is known. ""Submit"" stays blue for at least a frame before turning white in favor of Submit to CQ. Another example is links are ""linkified"" a few frames after being visible as regular text. I've tried this on stable channel osx and dev channel chromeos.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,43,Python __repr__ is confusing and does not eval to the object in question,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,44,committed,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,45,"-00: * first pass There's a lot happening here, so let's go through it: * adding some helper routines in hadoop-functions to: ** convert strings to arrays if the array doesn't already exist ** add to arrays based upon a key to dedupe * convert almost all internal users of HADOOP_OPTS and xyz_OPTS to use the array form * update some pre-existing doc references * add several unit tests * rewrite existing unit tests to use the array form To do: * more/better docs * figure out what to do about catalina? * get HADOOP-13341 committed, since this code is several times larger without it * more testing",1,1,,"SATD

Explanation:
The comment explicitly"
Prompt_LLM,5000,13,D1_to_D2,46,"Hi, if you know how to use a tool such as Wireshark, capturing a ""good"" request made by Firefox and a ""bad"" request made by Chrome could be very useful to the Chrome team in fixing this. :)",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,47,Validate data passed through TestReduceFetch,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,48,"I agree. We will remove storing DatanodeDescriptor to FSEditLog In HADOOP-3329 soon. Therefore, I don't want to introduce layout change or protocol change in this patch.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,49,suspecting a race condition in >1 test. If we isolate paths this should go away,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,50,"As Jing pointed out, the function needs to be synchronized as written. It's true that once initialized the code will no longer modify the map, but there's a race during the initialization itself. If two or more threads call this function before it's initialized then they can both attempt to put() at the same time. Alternatively, a thread could be late to the party and be calling get() just as the initializing thread is calling put() which is also a thread safety violation. One possible way to avoid the synchronization bottleneck is to use a volatile boolean to indicate whether it's initialized so the vast majority of callers don't have to grab a lock. Something like this pseudo-code:",1,1,,"SATD

```python
def classify"
Prompt_LLM,5000,13,D1_to_D2,51,The ClientFinalizer shutdown hook is not used. This can lead to severe memory leaks if you use the DFSClient in a dynamic class loading context (such as in a webapp) as the class is retained in the memory by the shutdown hook. It retains also the current ClassLoader and thus all classes loaded by the ClassLoader. (Threads put in the shutdown hook are never garbage collected).,1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,13,D1_to_D2,52,Thanks for applying my patch so quickly! I forgot to remove the comments that doesn't apply anymore. This PR removes them. I try to be more careful on future patches.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,53,Suppose I have a union the Go representation looks like now when I create I get a nil dereference pointer when the code tries to invoke however if I create a empty aggregate instantiation I get the error: Cannot read a TUnion with more than one set value!,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,54,committed!,0,0,,"```python
NON_SATD"
Prompt_LLM,5000,13,D1_to_D2,55,"The current threading implementations have some minor annoyances: All do some amount of internal state tracking with an enum that ends up being overkill. All use weak_ptrs to help manage lifetimes, instead of the base class that was designed for exactly this purpose. All of the specific thread factories implement ""detached"" methods, but the base thread factory doesn't have virtual methods exposing the detached methods. The thread manager has an unused local. Adding a ""UniqueGuard"" class to Mutex.h, to give more flexible RAII management to locks. Currently no clients of this, but I have some patches that will eventually use this.",1,1,,"SATD

Explanation:
This comment explicitly"
Prompt_LLM,5000,13,D1_to_D2,56,"If you call inside onInputChanged, you don't see the changes until the next character is typed. I think this might be hard to fix with the omnibox code structured the way it is, but it's surprising.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,57,Unexpected exceptions not proper handled on JS,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,58,Moving out of M12.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,59,"The CXF consumer copies the content-type http header to the camel exchange. This header may indicate the character set used in the request (for instance and if so this should be made available in the normal place for Camel (i.e. a property in the exchange called This may (of course) be done in each route by a separate processor, but it simplifies life if this is done by default. seems the logical place) Sample processor that performs this job.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,60,"@Ted: In this particular case, I think we ended up finding that HDFS wasn't reading truncated HFiles properly. Overall though, the idea is to prioritize data integrity & consistency over availability. We shouldn't be silently opening regions with missing data. We should instead understand why the data is missing. If someone wants to add a flag and allow this to happen, then that's fine.",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,61,"No, the fix is from august '12, and our fork from january '12.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,62,"check out HBASE-12332. We don't have a FileStatus to attach to in that particular case initially. In the snapshot case we have the pattern file and get a fileStatus, and in the replicas case we have a file status as well[1] The fs was needed for (and and Probably can just as easily as of a FS in Didn't tackle those pieces yet (they also seem more tightly coupled than ideal) [1]",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,63,66988: Chrome doesn't launch with previous tabs if 'regular' chrome is exited while incognito window is open,0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,64,"Test fails due to Here is the error message: Test set: 1, 0, Errors: 1, Skipped: 0, 0.232 sec <<< FAILURE! 0.075 sec <<< ERROR! boolean) Method) Method) This prevents a clean build.",0,0,,To determine the final label for the given
Prompt_LLM,5000,13,D1_to_D2,65,"Thanks! and good catch with the missing ""n"" :)",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,66,"Impacts the following tests (at least): Currently looking to use a ""WaitUntil"" workaround until a proper solution can be found for the sake of making the tests reliable.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,67,Please fix both of architecture.adoc and cp.adoc also. Thanks.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,68,"I just committed this. Thanks, Chris!",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,69,"I think ""dfs.block.size"" introduced in HADOOP-4952 was just a mistake. I think the intention was to have it ""dfs.blocksize"", same as in HDFS. I see a bunch of other file system keys in FsConfig, that duplicate their HDFS counterparts, but the naming is consistent across them. So I assume that extra dot between block and size was a typo. Having said that I think it is not a good idea to duplicate key definitions. The reason is exactly the typos or inconsistent renaming of those properties or the default values. E.g. in common = 32 MB}} while in HDFS = 64 MB}} This is really messy. The only method from {{FsConfig}} that is used in the code is I propose to remove everything else from {{FsConfig}} in order to avoid confusion. The rational behind this is that {{FsConfig}} should only contain keys that are specified in core-site.xml. The keys that belolng to hdf-site.xml shoud be described in {{DFSConfigKeys}}. It also looks that Tom's documentation change HDFS-671 describes keys consistently with this assumption.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,70,THRIFT-841 is a more complete description of this problem.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,71,javabean-style generated code is very poorly formatted,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,72,See,0,0,,"```json
{
  ""label"":"
Prompt_LLM,5000,13,D1_to_D2,73,Missing POM dependency on jsr305,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,74,"If there is a row with more timestamps than versions (which can happen if only some cells are newer than others in other columns), get and getRow fail to find columns with newer timestamps.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,75,51366 has been merged into this issue.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,76,Trunk is passing the unit tests (see [build I have removed from 0.19 and above.,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D2,77,This is related to HADOOP-1283. This patch removed the implementation of file level locks from HDFS.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,78,"The new HMaster will delete all znodes associated with the procedure class (all znodes associated with snapshotting procedures), all members still using them should timeout and fail, and new operations need to be issued. For snapshots in particular, there isn't really a chance for a partial snapshot being present when taking one because all the snapshot work is done in a temp dir and atomically put into place with a dir rename op after the coordinator realizes all the members have released/leave'd successfully. There will be junk in these tmp dirs left over but they get cleaned up on the next take snapshot attempt, or when the new master starts.",0,1,,"SATD
To determine whether the given"
Prompt_LLM,5000,13,D1_to_D2,79,"Had this on my todo list, will get it taken care of, thanks for the ticket",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,80,Instead of passing a long[] you should pass a struct that implements Writable. Probably TaskMetrics would be a good name for this.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,81,Attach version 2.8 patch,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,82,"Just to clarify, you are talking about the Client and the Processor; the IDisposable for the Client's Iface makes sense, but the IDisposable for the Processor's Iface doesn't. Unfortunately, they are the same Iface, so we need to find the correct middle ground. I'm much more in favor of having the Iface not be IDisposable, as it lowers the maintanence, with the client being explicitly IDisposable. I'm unsure of how we currently clean up state from the processor, but I don't think that IDispoable makes the most sense.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,83,Any reason why this is till open?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,84,"When a required (e.g. string) field is not set, the C# code may throw a non-Thrift nullptr exception, which at this point is a bit unexpected. Happened to me with TJSON but is in fact a problem of required fields not being checked properly in the generated struct.Write() code.",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,13,D1_to_D2,85,3321: Issue in installing git commit-msg hook,0,0,,"```python
NON_SATD"
Prompt_LLM,5000,13,D1_to_D2,86,The existing documentation: should be changed to: And for rtrim:,1,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D2,87,"1. 2. 3. There are no trailing spaces in this file, so there should be no report It's reporting ""found trailing space"" as a file comment. Clicking ""not useful"" fails.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,88,"@Dhruba If you want to use a SortedSet and pass a comparator instead, so you can retain byte [] elements, there is a bytes comparator here: Otherwise, patch looks good. Regards TRUNK, its been mavenized so to build it, you need maven -- see -- and then to build and run tests do something like mvn install",1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,89,+1 on the patch. The build failure can't be related. Do you remember how to commit ?,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,90,Originator wants to close this bug but is not a chrome developer so has no permissions. Please close.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,91,"Reduce duplicate code in thrift CMakeLists.txt. And if in future, we change hive to version 4 or higher. This can adapt automatically.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,92,"UPD: For change view, the change was submitted as",0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D2,93,"I suspect this issue is working as intended, with objection noted that how it currently works is confusing and inadequate. I have a plan to make a broader change in the next couple of months that makes reproducing Rietveld's notification workflow more usable, and less of a hack. For projects (and maybe users) that opt into it, uploaded changes and patch sets will not notify anyone by default. When viewing the change in PolyGerrit, it will be made very clear that the change is in a pre-published state.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,94,Nope no reason it looks unused in our codebase as well.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,95,"Any chance one of you has the configs laying around from the benchmarks run on the slabcache [announcement I'm attempting to reproduce and slabcache looks pretty unstable. I wonder if I'm exercising some edge-case based on my configuration or if there's some bit-rot happened. Specifically, I'm looking for values for HBASE_HEAPSIZE, and anything else that was using a non-default value. Thanks.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,96,Page on EXPLAIN plans refers to outdated mnemonics,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,97,"Is abandoning a change a common workflow? This button has been moved into the ""More"" dropdown precisely because it's un-common.",0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,98,"+1, committed. Thanks ray. We all hate spurious JARs sneaking in. the ones we deliberately add are troublesome enough",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,99,"uTest Repro in dev build: Yes Repro in stable build: Yes Accurate Steps: Yes Configuration used: VISTA Opens as a blank page, briefly blinks to a black page",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,100,Closing this as the issues described have been resolved. can you please open a new issue for the further work/investigation on this topic,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,101,"Now that we have a deep copy constructor, TBase should implement cloneable.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,102,There is so many #if in this file: It looks chaos. How about split it into these several files.,1,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,103,"Updated spec document with definitions for VARCHAR and CHAR. After discussion and deliberation, I decided to roughly follow Orderly's approach. The reasoning being: the additional computation imposed by incrementing values and (slight) storage overhead of explicit termination is worth the cost. That is, this approach places no limitation on where the user can use a \{VAR,\}CHAR type.",0,0,,"NON_SATD

Explanation:
The"
Prompt_LLM,5000,13,D1_to_D2,104,96583 has been merged into this issue.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,105,maybe it should be in flush({? that always seems to work for me when dealing with that error. (though untested for this problem),1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,106,As per the patch the below variable is of no use now,1,0,,"```python
SATD
```"
Prompt_LLM,5000,13,D1_to_D2,107,Then we should log a message saying what we wait for every X minutes so that user doesn't have to use jstack.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,108,When I tried to run tests on JDK9 I get:,0,0,,"```python
def classify_comment(comment):"
Prompt_LLM,5000,13,D1_to_D2,109,"+1 on the code change, but more detailed comment on getRemoteUser() will be nice, in order to avoid potential misuse.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,110,TBinaryProtocol can probably take even more advantage of direct buffer access than TCompactProtocol. Identify the relevant spots and clean it up.,1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,111,"Ah there is a typo in the comment. ""We need to the MultiRequest"" = Will fix on commit.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,112,"Musaddique —thank your for your post and details on a fix. I'm sorry to say we aren't going to take this. That's not because there's anything wrong with it, but because we've stopped doing any work on s3n other than any emergency security work, putting all our effort into S3a. Leaving s3n alone means that we have a reference s3 connector that is pretty much guaranteed not to have any regressions, while in s3a we can do more leading edge stuff. S3a does have retry logic, a lot built into the Amazon S3 library itself, with some extra bits to deal with things that aren't retried that well (e.g. final commit of a multipart upload). # please switch to s3a as soon as you can. If you are using Hadoop 2.7.3, its stable enough for use. # and, if you want to improve s3a, please get involved on that code, ideally look at the work in HADOOP-11694 to see what to look forward to in Hadoop 2.8, and HADOOP-13204 to see the todo list where help is really welcome —and that includes help testing. thanks,",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,113,This seems to be fixed now (tested on I suggest to close it.,0,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,114,The root cause is that s property used by some test cases has a side effect. The tests set The broken test case assumed that it will be set when other tests are invoked. The fix is to explicitly set the property instead of depending on the execution order.,1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,13,D1_to_D2,115,"As part of an effort to use the Non-Blocking server (using libevent) on Windows, it was necessary to remove the use of ""pipe"" for the notification mechanism to signal end-of-task. We propose to use evutil_socketpair instead (tested with libevent 2.0.12). Patch included. Please see for more details.",1,1,,"SATD

Explanation: The comment explicitly"
Prompt_LLM,5000,13,D1_to_D2,116,"The lock now has a ShutdownHook creation, which ends up doing which ends up doing a ""new Configuration()"" within the locked section. This indirectly hurts the cache hit scenarios as well, since if the lock on this is held, then the other section cannot be entered either. slowing down the RawLocalFileSystem when there are other threads creating HDFS FileSystem objects at the same time.",1,0,,"NON_SATD

Explanation: The"
Prompt_LLM,5000,13,D1_to_D2,117,+1 Fix javadoc complaint on commit.,1,0,,"NON_SATD

Explanation: The"
