text,label
https://github.com/joyent/java-manta/blob/e2010fa208505a472554602b4191791bbf6c0129/java-manta-client/pom.xml#L267,1
https://github.com/IKANOW/Aleph2-contrib/blob/7aefd95ec6ee3e18dc3a91dbca4a4f938b22e477/aleph2_storm_dependencies/pom.xml#L36,1
https://github.com/IKANOW/Aleph2/blob/ab95d544e9f5a5423bf916763ca7c23ab0a0e5e5/aleph2_data_import_manager/pom.xml#L56,1
https://github.com/wildfly-security/wildfly-elytron/blob/ecc036a3be6d32414d595de75180eaa08acc370b/wildfly-elytron-titan/pom.xml#L384,1
https://github.com/java-native-access/jna/blob/b0a6e17b082ce0d35426c4419ab1c183d3f55b4b/parent/pom.xml#L53,1
https://github.com/Desy-extern/cs-studio/blob/56c6142b233fb3571dc7ab5ab8cc3b9f0b22ee00/core/plugins/org.csstudio.platform.libs.hibernate/project/cache-infinispan/pom.xml#L54,1
https://github.com/svn2github/ehcache/blob/4365fc6cc87516344e95688c368d6a3d2cebbe5a/branches/greg-writebehind/pom.xml#L290,1
https://github.com/svn2github/ehcache/blob/4365fc6cc87516344e95688c368d6a3d2cebbe5a/branches/ehcache-1.2.0_01/pom.xml#L276,1
https://github.com/easysoa/EasySOA-Incubation/blob/4bed63fde03e91d53eaa2c266de1126730dbf6d5/easysoa-registry-v1/easysoa-registry-integration-base/pom.xml#L145,1
https://github.com/zanata/zanata-platform/blob/68c80db891bc816f737fbfd1c77b6f68fb295143/common/zanata-adapter-properties/pom.xml#L13,1
https://github.com/apache/maven-plugins/blob/a007e769ed5825774d5c31ec06c0013c8ee2b4d4/maven-site-plugin/src/it/MSITE-159/pom.xml#L50,1
https://github.com/apache/incubator-systemml/blob/330635e7f42dcd0036b7d1b529be530607f4dc81/pom.xml#L411,1
https://github.com/rhuss/jolokia/blob/dc95e7bef859b1829776c5a84c8f7738f5d7d9c3/client/java/pom.xml#L60,1
https://github.com/dblock/waffle/blob/5faad77a474515ed345a48f7b6c0595921a4bab4/Source/JNA/pom.xml#L217,1
https://github.com/wildfly/wildfly/blob/d550882eb6d677947a356d8a911061b15dc1a60e/testsuite/integration/basic/pom.xml#L638,1
https://github.com/wildfly/wildfly/blob/d550882eb6d677947a356d8a911061b15dc1a60e/testsuite/integration/ws/pom.xml#L251,1
https://github.com/eclipse/elk/blob/14f76ac18bfee19e8711a3d4d73e291953c612cf/plugins/org.eclipse.elk.alg.spore/pom.xml#L67,1
https://github.com/confluentinc/kafka-rest/blob/f0647c35d36cc44369843c29df2178e55b667663/kafka-rest-scala-consumer/pom.xml#L59,1
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-menu/xwiki-platform-menu-test/xwiki-platform-menu-test-docker/pom.xml#L45,1
https://github.com/joyent/java-manta/blob/e2010fa208505a472554602b4191791bbf6c0129/java-manta-it/pom.xml#L225,1
https://github.com/soluvas/soluvas-framework/blob/ff6c006766faf704704da93b5394b1aab33ad931/couchdb/pom.xml#L20,1
https://github.com/paawak/blog/blob/b058eb0bdf03008d454cabd70048ed51638c43c3/code/SpringMVCWithFlex/ims-core/pom.xml#L37,1
https://github.com/apache/camel/blob/32e7f9251f0329caf86aaff8abf7c06b5b32b3f8/components/camel-spring/pom.xml#L142,1
https://github.com/apache/archiva/blob/d1242030bf232c0d9b68e4402188ee261924bf4b/archiva-modules/archiva-base/archiva-consumers/archiva-core-consumers/pom.xml#L36,1
https://github.com/konigio/konig/blob/ce28d4b11180c2dc32376ea501e66e14ed3840e8/konig-ldp-maven-plugin/pom.xml#L15,1
https://github.com/jodogne/OrthancMirror/blob/a49b76f13849565b00594f6cf3da53f03519d2c9/Resources/Testing/Issue32/Java/pom.xml#L12,1
https://github.com/konigio/konig/blob/ce28d4b11180c2dc32376ea501e66e14ed3840e8/konig-maven-diff/pom.xml#L16,1
https://github.com/NGDATA/lilyproject/blob/15150a5c1ee2241bf55cbe4d4ea3f7f07275a529/dist/pom.xml#L42,1
https://github.com/geoadmin/geocat/blob/a6e7cb0d7974e7dda6ba0bbdf4876e0594a92acc/pom.xml#L781,1
https://github.com/dana-i2cat/opennaas/blob/5bc2f25208d6030e4f5cceb9c2556102def6b3ea/itests/roadm/pom.xml#L60,1
https://github.com/spring-cloud/spring-cloud-cli/blob/a84de9c4dcd4eacf4579dcd355024da3a83b31fb/spring-cloud-launcher/pom.xml#L28,1
https://github.com/vaadin/framework/blob/e788dae27aaf99f8a6956dcde6eb95f2d1d5c38f/test/servlet-containers/liberty-microprofile/pom.xml#L41,1
https://github.com/collectionspace/services/blob/784469229ecf4337c0b415943e2ac5386a4bf377/services/batch/service/pom.xml#L74,1
https://github.com/sarl/sarl/blob/ca00ff994598c730339972def4e19a60e0b8cace/main/externalmaven/io.sarl.maven.docs.generator/pom.xml#L50,1
https://github.com/opendaylight/yangtools/blob/863dac29ad3cd6fa759ce4f10bacbc74e7976d80/docs/pom.xml#L295,1
https://github.com/opendaylight/odlparent/blob/f6962f0eecba4d0626d55c0bfc3cb9bfface70df/odlparent/pom.xml#L44,1
https://github.com/sarl/sarl/blob/ca00ff994598c730339972def4e19a60e0b8cace/tycho-parent/tycho-parent-ui/pom.xml#L38,1
https://github.com/opendaylight/controller/blob/0b283e62a5872be1960635d5d6c4d301b1f87df2/opendaylight/md-sal/sal-dom-broker/pom.xml#L81,1
https://github.com/GoogleCloudPlatform/java-docs-samples/blob/742c3644884f961f23dce51715bee74ec6f1a334/flexible/pubsub/pom.xml#L43,1
https://github.com/jamesagnew/hapi-fhir/blob/4512c3d89528bc42cda29b4657cdcac7f6298b1a/hapi-fhir-jpaserver-base/pom.xml#L177,1
https://github.com/Narimm/OpenVPMS/blob/b9323779aa29c9ff9e9a40569f4c1db7d287a84f/openvpms-archetypes/pom.xml#L224,1
https://github.com/apache/camel/blob/32e7f9251f0329caf86aaff8abf7c06b5b32b3f8/parent/pom.xml#L5346,1
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-ui/openam-ui-ria/pom.xml#L128,1
https://github.com/MPDL/INGe/blob/fa81ff241851e3bab11256c8c78b92ac349d2a95/pom.xml#L709,1
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-scheduler/xwiki-platform-scheduler-ui/pom.xml#L42,1
https://github.com/soluvas/soluvas-framework/blob/ff6c006766faf704704da93b5394b1aab33ad931/image/pom.xml#L29,1
https://github.com/wso2/product-greg/blob/2ed74d2357882ac55b15ed4df654dc69de2cb554/modules/distribution/pom.xml#L842,1
https://github.com/NGDATA/lilyproject/blob/15150a5c1ee2241bf55cbe4d4ea3f7f07275a529/pom.xml#L888,1
https://github.com/svn2github/cytoscape/blob/a3df8f63dba4ec49942027c91ecac6efa920c195/core3/gui-distribution/tags/gui-distribution-3.0.0-M3-try1/startlevel-3/pom.xml#L104,1
https://github.com/svn2github/cytoscape/blob/a3df8f63dba4ec49942027c91ecac6efa920c195/core3/gui-distribution/branches/no-spring/startlevel-3/pom.xml#L106,1
https://github.com/JanusGraph/janusgraph/blob/b22bf6da38557e12393315627e2d01509738f3e5/janusgraph-cassandra/pom.xml#L62,1
https://github.com/infraling/atomic/blob/a177086e8e64f02bdbd83d4b452b2a4b524ad430/plugins/org.corpus-tools.atomic.logging/META-INF/maven/org.apache.logging.log4j/log4j-api/pom.xml#L165,1
https://github.com/apache/logging-log4j2/blob/efe06ddfaf7d3b5a2659be6b9f1af4b9a5a3bc95/log4j-api/pom.xml#L279,1
https://github.com/apache/logging-log4j2/blob/efe06ddfaf7d3b5a2659be6b9f1af4b9a5a3bc95/log4j-jdbc/pom.xml#L161,1
https://github.com/apache/logging-log4j2/blob/efe06ddfaf7d3b5a2659be6b9f1af4b9a5a3bc95/log4j-jeromq/pom.xml#L111,1
https://github.com/uber/tchannel-java/blob/009cf1e6decc9bbd2daf90eb3401b13c03bfc7e1/pom.xml#L375,1
https://github.com/querydsl/querydsl/blob/2bf234caf78549813a1e0f44d9c30ecc5ef734e3/querydsl-jdo/pom.xml#L169,1
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-mail/xwiki-platform-mail-send/xwiki-platform-mail-send-default/pom.xml#L86,1
https://github.com/GoogleCloudPlatform/cloud-bigtable-examples/blob/ed4834dcea47755297c94df7c9e2cf0690a33899/java/simple-performance-test/pom.xml#L34,1
https://github.com/GluuFederation/oxd/blob/fe43d556cc547cb62bdcd2c919c192a48872c942/oxd-common/pom.xml#L74,1
https://github.com/apache/camel/blob/32e7f9251f0329caf86aaff8abf7c06b5b32b3f8/components/camel-blueprint/pom.xml#L310,1
https://github.com/apache/camel/blob/32e7f9251f0329caf86aaff8abf7c06b5b32b3f8/components/camel-hbase/pom.xml#L353,1
https://github.com/SonarSource/orchestrator/blob/8aac5d18ed3518ea6e7f9a15eed8919c01e42f40/pom.xml#L56,1
https://github.com/exoplatform/wiki/blob/3636d7f355774c30128911fb029ad95dae84852a/wiki-webapp/pom.xml#L203,1
https://github.com/apache/ambari/blob/9236f4ab966f40d93e27c44f9078bb204a6c591a/contrib/views/pig/pom.xml#L210,1
https://github.com/OSEHRA/ISAAC/blob/b4abff6686be95df430f3d00b60c6298d9f5f646/integration/db-builder/pom.xml#L237,1
https://github.com/OSEHRA/ISAAC/blob/b4abff6686be95df430f3d00b60c6298d9f5f646/integration/db-config-builder/src/main/resources/diffProjectTemplate/pom.xml#L228,1
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-flamingo/xwiki-platform-flamingo-skin/xwiki-platform-flamingo-skin-test/xwiki-platform-flamingo-skin-test-docker/pom.xml#L39,1
https://github.com/wso2-attic/tools/blob/a60a1a45b65c888e0f9fcfa37d7a2c60c2b09b56/ide/eclipse/features/installed-distributions/developer-studio-eclipse-jee-juno-linux-gtk/pom.xml#L387,1
https://github.com/apache/oodt/blob/bc82180d264bbbfa3a36056d237aab732c8ed9b8/core/pom.xml#L554,1
https://github.com/apache/commons-codec/blob/93630178dd60bf3949adc642e780aa837a2add6c/pom.xml#L288,1
https://github.com/unicesi/amelia/blob/bdcf4a0b38da4fceb4d2ef870c4a0a2a3ed540e4/plugins/org.amelia.dsl.ide/pom.xml#L59,1
https://github.com/ceylon/ceylon-ide-eclipse/blob/6ba97ce992f30f94b8891781f835597f75a8373b/tests/pom.xml#L35,1
https://github.com/ceylon/ceylon-ide-eclipse/blob/6ba97ce992f30f94b8891781f835597f75a8373b/tests/pom.xml#L117,1
https://github.com/diirt/diirt/blob/5baa4d15c546c6df10356a266837a0622b56e423/util/pom.xml#L35,1
https://github.com/hopshadoop/hops/blob/52957d185cf96136712b00bee99839df49d2506c/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/pom.xml#L196,1
https://github.com/geotools/geotools/blob/9449b4d433b19dbf25e3612600bb6979987e158a/pom.xml#L1806,1
https://github.com/Sotera/graphene/blob/3a17829f312ffe08b3c0a20232c28d6cfdfa9296/graphene-parent/graphene-admin/pom.xml#L114,1
https://github.com/RoboZonky/robozonky/blob/bcd4fdf5ad1e4101c1772d7b367e3993cc03b2d9/robozonky-api/pom.xml#L135,1
https://github.com/exoplatform/exogtn/blob/ea429e93dc38d8545fcde6421ac7ecdf92b5db0a/web/rest/pom.xml#L48,1
https://github.com/apache/tika/blob/8e6cf38407e72c9f254aa923b47eff61f10a7c75/tika-server/pom.xml#L207,1
https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/mongo-emulator/pom.xml#L113,1
https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/tools/pom.xml#L177,1
https://github.com/Narimm/OpenVPMS/blob/b9323779aa29c9ff9e9a40569f4c1db7d287a84f/openvpms-plugins/openvpms-plugin-manager-impl/pom.xml#L88,1
https://github.com/Talend/tmdm-common/blob/e7e26cd84c9af3b1eedf3b0c9b2d3e3d16e5424f/org.talend.mdm.base/pom.xml#L978,1
https://github.com/mff-uk/DPUs/blob/ece7139c6ae0fead05369f7ef217aa629951e1fd/dpu-domain-specific/legislation-decisions-unzipper/Legislation_Decisions_Unzipper-0.0.1/META-INF/maven/cz.cuni.xrg.intlib/Legislation_Decisions_Unzipper/pom.xml#L25,1
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-authentication/openam-auth-nt/pom.xml#L68,1
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-authentication/openam-auth-securid/pom.xml#L68,1
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-rest/pom.xml#L68,1
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-clientsdk/pom.xml#L530,1
https://github.com/rhq-project/rhq/blob/868989acac74c193465e85df85ab452ebe150717/modules/plugins/pattern-generator/pom.xml#L145,1
https://github.com/apache/bigtop/blob/0259005384ed1951ded6c140b1e3cf4d088344df/bigtop-bigpetstore/bigpetstore-mapreduce/pom.xml#L152,1
https://github.com/ikasanEIP/ikasan/blob/22a5794470fd1a9665a73ea096b7566b2e54c1b7/ikasaneip/pom.xml#L288,1
https://github.com/geoadmin/geocat/blob/a6e7cb0d7974e7dda6ba0bbdf4876e0594a92acc/pom.xml#L756,1
https://github.com/apache/cxf-fediz/blob/d2a8c133c902ad1b5160d7e86126e5a21dbd5670/pom.xml#L407,1
https://github.com/easysoa/EasySOA-Incubation/blob/4bed63fde03e91d53eaa2c266de1126730dbf6d5/easysoa-samples/easysoa-samples-axxx/axxx-dps-apv/pom.xml#L25,1
https://github.com/easysoa/EasySOA-Incubation/blob/4bed63fde03e91d53eaa2c266de1126730dbf6d5/easysoa-samples/easysoa-samples-axxx/axxx-dps-apv/pom.xml#L26,1
https://github.com/easysoa/EasySOA/blob/8706aadb105fa1b80b4383aac6b87401ecb91fc7/easysoa-proxy/easysoa-proxy-core/easysoa-proxy-web/pom.xml#L465,1
https://github.com/europeana/Europeana-Cloud/blob/89ddec74c53ca68466ff769856c6579e4a079e52/service/dps/kafka-service/pom.xml#L32,1
https://github.com/apache/mahout/blob/847d35957e8f99564497fbe8a8a92bb9dd68754c/core/pom.xml#L87,1
https://github.com/apache/mahout/blob/847d35957e8f99564497fbe8a8a92bb9dd68754c/engine/hdfs/pom.xml#L211,1
https://github.com/apache/flume/blob/7d3396f26dc1541e9d2a540d50d15a15c38acb74/flume-ng-sinks/flume-irc-sink/pom.xml#L34,1
https://github.com/apache/flume/blob/7d3396f26dc1541e9d2a540d50d15a15c38acb74/flume-ng-sinks/flume-ng-hbase2-sink/pom.xml#L25,1
https://github.com/apache/flume/blob/7d3396f26dc1541e9d2a540d50d15a15c38acb74/flume-ng-node/pom.xml#L35,1
https://github.com/apache/flume/blob/7d3396f26dc1541e9d2a540d50d15a15c38acb74/flume-ng-sources/flume-jms-source/pom.xml#L34,1
https://github.com/apache/flume/blob/7d3396f26dc1541e9d2a540d50d15a15c38acb74/flume-ng-sinks/flume-ng-elasticsearch-sink/pom.xml#L28,1
https://github.com/apache/flume/blob/7d3396f26dc1541e9d2a540d50d15a15c38acb74/flume-ng-sources/flume-scribe-source/pom.xml#L34,1
https://github.com/apache/flume/blob/7d3396f26dc1541e9d2a540d50d15a15c38acb74/flume-ng-sinks/flume-ng-morphline-solr-sink/pom.xml#L32,1
https://github.com/zanata/zanata-platform/blob/68c80db891bc816f737fbfd1c77b6f68fb295143/parent/pom.xml#L1008,1
https://github.com/apache/incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-dist/dist/pom.xml#L47,1
https://github.com/swagger-api/swagger-core/blob/ba2d7f7c419bf3542d742bfa51d8c9be4b11fce1/modules/swagger-core/pom.xml#L145,1
https://github.com/apache/stanbol/blob/2fcf471b467fb84e59491f4c54ba0a95924ab04a/launchers/mini-war/pom.xml#L110,1
https://github.com/apache/cayenne/blob/933e42f40b3a09e074d5297fcd62d97add6efdca/pom.xml#L1016,1
https://github.com/mulesoft/mule-http-connector/blob/6555accb255f901f32bcd184311a1455df2a2433/pom.xml#L8,1
https://github.com/apache/mina-sshd/blob/e068e1cdbfccc5a36ef27a687af95552af4b863a/sshd-netty/pom.xml#L188,1
https://github.com/rhq-project/rhq/blob/868989acac74c193465e85df85ab452ebe150717/modules/pom.xml#L223,1
https://github.com/sergueik/selenium_java/blob/0e1cd763404ead636625069952504b2056ea30d2/multijob-plugin/pom.xml#L94,1
https://github.com/easysoa/EasySOA-Incubation/blob/4bed63fde03e91d53eaa2c266de1126730dbf6d5/easysoa-samples/easysoa-samples-axxx/axxx-dcv-pivotal/pom.xml#L29,1
https://github.com/easysoa/EasySOA-Incubation/blob/4bed63fde03e91d53eaa2c266de1126730dbf6d5/easysoa-registry-v1/pom.xml#L203,1
https://github.com/opendaylight/odlparent/blob/f6962f0eecba4d0626d55c0bfc3cb9bfface70df/odlparent/pom.xml#L1366,1
https://github.com/hibernate/hibernate-ogm/blob/9ea971df7c27277029006a6f748d8272fb1d69d2/bom/pom.xml#L397,1
https://github.com/OpenRock/OpenIDM/blob/f469cad18932786e1db610d6134f90b9002181c4/openidm-workflow-activiti/pom.xml#L177,1
https://github.com/OpenRock/OpenIDM/blob/f469cad18932786e1db610d6134f90b9002181c4/openidm-script/pom.xml#L71,1
https://github.com/forge/core/blob/e140eb03bbe2b3409478ad70c86c3edbef6d9a0c/javaee/tests/pom.xml#L14,1
https://github.com/OpenRock/OpenAM/blob/02b057e94c4ab35c0776747e173f59ee7c6d09f8/openam-rest/pom.xml#L121,1
https://github.com/OsgiliathEnterprise/net.osgiliath.parent/blob/76bbcc0168d2c884a31a47bfadb8ca6aade1cd47/net.osgiliath.framework/net.osgiliath.wrappers/net.osgiliath.wrapper.spring-batch-core/pom.xml#L62,1
https://github.com/infinispan/infinispan/blob/a429694a98d931ef5e6b6b76e5016a1e91b008c9/build-configuration/bom/pom.xml#L387,1
https://github.com/opennetworkinglab/onos/blob/4b2ff04ad8d0b6e72cea9ab7c080ef5a7b1cf1e4/lib/pom.xml#L663,1
https://github.com/thinkaurelius/titan/blob/ee226e52415b8bf43b700afac75fa5b9767993a5/titan-hadoop-parent/titan-hadoop-core/pom.xml#L36,1
https://github.com/yahoo/omid/blob/7d3ad63ef48ab1738e05889bbf30db190f1c0e56/pom.xml#L212,1
https://github.com/apache/phoenix/blob/2e12af8e0d8c58a7ad4178b0476057d02fb1a7a3/pom.xml#L419,1
https://github.com/apache/incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-library/pom.xml#L45,1
https://github.com/apache/incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/pom.xml#L45,1
https://github.com/wildfly/wildfly/blob/d550882eb6d677947a356d8a911061b15dc1a60e/feature-pack/pom.xml#L3443,1
https://github.com/jersey/jersey/blob/faa809da43538ce31076b50f969b4bd64caa5ac9/pom.xml#L301,1
https://github.com/OsgiliathEnterprise/net.osgiliath.parent/blob/76bbcc0168d2c884a31a47bfadb8ca6aade1cd47/net.osgiliath.archetypes/net.osgiliath.archetype.business/src/main/resources/archetype-resources/__rootArtifactId__.spi/pom.xml#L54,1
https://github.com/wildfly/wildfly/blob/d550882eb6d677947a356d8a911061b15dc1a60e/testsuite/integration/multinode/pom.xml#L35,1
https://github.com/eclipse/cdt/blob/480af1ddb10a8b07466809f6ffb175180011a15c/pom.xml#L260,1
https://github.com/RIPE-NCC/whois/blob/4176eafb04036bf971e51e01001f607be5c57ce5/pom.xml#L69,1
https://github.com/sniffy/sniffy/blob/7bdddb9593e6b6e9fe5c7c87519f864acbc3a5c0/pom.xml#L433,1
https://github.com/IQSS/dataverse/blob/501f2729e86a155ce0f5f0ef3237340a25eeeb8c/pom.xml#L811,1
https://github.com/apache/incubator-plc4x/blob/2aff98fbdb96a0e05ed822c6a0ea86c6b33403ba/examples/hello-connectivity-kafka/pom.xml#L113,1
https://github.com/wildfly/wildfly-core/blob/245593b472abf284bbeefb4f46c7170b7651e65d/testsuite/patching/pom.xml#L115,1
https://github.com/wso2/product-apim/blob/b8e9929a5f2ad96c4a36be8ab1ac9915356ddf59/modules/distribution/pom.xml#L1311,1
https://github.com/Talend/tesb-rt-se/blob/6c53c03051e530f22d41b2dcedeb7555b778dd2f/examples/camel/features/pom.xml#L67,1
https://github.com/xwiki/xwiki-commons/blob/651b843480bec9703885167921ce597de9352f52/xwiki-commons-core/xwiki-commons-observation/xwiki-commons-observation-local/pom.xml#L35,1
https://github.com/facebook/presto/blob/91dd2a536f4f3e13ec12edf9e3b225156ab543cb/pom.xml#L1185,1
https://github.com/platformlayer/platformlayer/blob/e7a8cdff2aefa658cb41cffdd8c33d19e3b5bc3c/xaas/webapp/pom.xml#L154,1
https://github.com/podd/podd-redesign/blob/9de075a3d2f0d67db1b96b14397fb198659a5c83/webapp/lib/pom.xml#L159,1
https://github.com/broadgsa/gatk/blob/41147a655594c2aae6e2cad8462bd1648570b32b/public/gatk-root/pom.xml#L645,1
https://github.com/openzipkin/zipkin/blob/b8646142fa15c8c5f47ff2a2a48dc663c7bb65b3/zipkin-server/src/it/minimal-dependencies/pom.xml#L57,1
https://github.com/GeoscienceAustralia/geodesy-web-services/blob/2adf9643e36cbe3cd5733344fa3c2354c144307a/gws-core/pom.xml#L24,1
https://github.com/camunda/camunda-bpm-platform/blob/7aa0c6008939ff9c66c40cbdf60e4897a00b8a02/qa/test-db-instance-migration/test-fixture-73/pom.xml#L141,1
https://github.com/Drombler/drombler-commons/blob/8df31900f2112b3788bc4622cfaf040821a69018/drombler-commons-docking/drombler-commons-docking-fx-context/pom.xml#L116,1
https://github.com/apache/incubator-plc4x/blob/2aff98fbdb96a0e05ed822c6a0ea86c6b33403ba/integrations/apache-kafka/pom.xml#L57,1
https://github.com/rhq-project/rhq/blob/868989acac74c193465e85df85ab452ebe150717/modules/plugins/jboss-as/pom.xml#L24,1
https://github.com/Drombler/drombler-commons/blob/8df31900f2112b3788bc4622cfaf040821a69018/drombler-commons-docking/drombler-commons-docking-fx/pom.xml#L115,1
https://github.com/jersey/jersey/blob/faa809da43538ce31076b50f969b4bd64caa5ac9/examples/osgi-helloworld-webapp/war-bundle/pom.xml#L142,1
https://github.com/psi-probe/psi-probe/blob/4c05958b1a8af0850360fc47deb8ccffa0fab4e0/pom.xml#L375,1
https://github.com/FINRAOS/herd/blob/1ab429c89a05bc4eaf139d4ae9e40fa9b787dca0/herd-code/herd-model-api-15/pom.xml#L134,1
https://github.com/jcstaff/ejava-javaee/blob/b1473e54fbb2cc7c52fa10087092bcce98944c06/securePing/securePingApp/securePingTest/pom.xml#L182,1
https://github.com/SpagoBILabs/SpagoBI/blob/84bb859516da7ffdb34fbe2ef352f08a3f402af3/spagobi-parent/pom.xml#L393,1
https://github.com/apache/incubator-taverna-language/blob/c5c5bfbbc0527a42613145d613043eed8053ebc2/pom.xml#L239,1
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-search/xwiki-platform-search-solr/xwiki-platform-search-solr-api/pom.xml#L39,1
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-xml/xwiki-platform-xml-script/pom.xml#L37,1
https://github.com/xwiki/xwiki-platform/blob/c4b95794f35f6ffc3c9cf18454a0a292c51645db/xwiki-platform-core/xwiki-platform-oldcore/pom.xml#L46,1
https://github.com/apache/archiva/blob/d1242030bf232c0d9b68e4402188ee261924bf4b/archiva-modules/archiva-web/archiva-webdav/pom.xml#L46,1
https://github.com/spring-cloud/spring-cloud-commons/blob/236de036382bbeb1b8812ac038f0f74f7a5adee8/spring-cloud-loadbalancer/pom.xml#L30,1
https://github.com/UnifiedViews/Plugins/blob/fc5898a98a0eb63de940a897b24a4df58ab758ac/t-fusionTool/pom.xml#L55,1
https://github.com/jenkinsci/remoting/blob/ab254bb52de86bfbb411f2b549a3836d4ca83d24/pom.xml#L74,1
https://github.com/EBISPOT/goci/blob/0b7aa783a1e932df160b5a6f121af9e0afbd86e1/goci-parent/pom.xml#L145,1
